Filename,Segments
HC_O2_0132.wav,6
PD_CARMEN_0042.wav,7
PD_SOMBRA_0058.wav,22
PD_I3_0033.wav,18
HC_O2_0055.wav,23
PD_ACAMPADA_0115.wav,9
PD_A1_0013.wav,15
PD_A2_0109.wav,12
HC_ACAMPADA_0072.wav,11
PD_MANGA_0117.wav,7
PD_ESPONTANEA_0077.wav,115
PD_A1_0020.wav,18
PD_MANGA_0115.wav,9
HC_I2_0073.wav,20
HC_TOMAS_0085.wav,9
PD_U2_0109.wav,12
HC_I1_0118.wav,17
HC_PATATA_BLANDA_0121.wav,12
HC_PATAKA_0105.wav,31
HC_SOMBRA_0056.wav,13
HC_GANGA_0049.wav,9
HC_I1_0051.wav,27
HC_O1_0139.wav,26
HC_E1_0120.wav,25
PD_SOMBRA_0023.wav,24
PD_A3_0007.wav,11
PD_PAN_VINO_0012.wav,10
HC_O1_0134.wav,15
HC_E2_0083.wav,19
HC_ESPONTANEA_0141.wav,388
HC_I2_0062.wav,20
PD_PERRO_0031.wav,8
PD_A1_0023.wav,15
HC_ESPONTANEA_0128.wav,388
HC_PAN_VINO_0116.wav,9
HC_GANGA_0048.wav,6
HC_TOMAS_0143.wav,5
PD_CARMEN_0014.wav,8
HC_E2_0056.wav,12
HC_U1_0136.wav,17
HC_CARMEN_0120.wav,15
HC_DIABLO_0105.wav,15
PD_BURRO_0035.wav,8
PD_CALLE_0016.wav,18
PD_PATATA_BLANDA_0020.wav,8
HC_ABLANDADA_0141.wav,10
PD_MANGA_0067.wav,6
HC_U2_0143.wav,18
PD_CARMEN_0066.wav,8
PD_PERRO_0030.wav,7
PD_A2_0023.wav,18
PD_I3_0029.wav,17
HC_PAN_VINO_0087.wav,9
PD_GANGA_0007.wav,7
HC_PETACA_BLANCA_0064.wav,10
HC_PATAKA_0074.wav,26
PD_PERRO_0015.wav,9
HC_A2_0054.wav,18
PD_PIDIO_0079.wav,17
PD_TOMAS_0027.wav,5
HC_O1_0116.wav,15
HC_PAN_VINO_0051.wav,8
HC_BURRO_0136.wav,9
HC_CARMEN_0074.wav,7
PD_TOMAS_0023.wav,5
PD_BURRO_0004.wav,6
HC_DIABLO_0049.wav,16
HC_PATAKA_0081.wav,69
PD_PETACA_BLANCA_0109.wav,9
PD_BARBAS_0022.wav,29
HC_SOMBRA_0143.wav,19
PD_O1_0077.wav,21
PD_ESPONTANEA_0117.wav,87
PD_O2_0024.wav,20
HC_CARMEN_0056.wav,7
PD_E1_0017.wav,17
PD_PETACA_BLANCA_0067.wav,10
PD_I2_0022.wav,19
PD_PERRO_0022.wav,8
PD_I2_0042.wav,29
HC_A2_0128.wav,37
PD_O1_0007.wav,14
HC_BURRO_0074.wav,12
PD_PERRO_0038.wav,12
PD_A1_0017.wav,17
HC_ABLANDADA_0142.wav,17
PD_E3_0028.wav,17
HC_U1_0133.wav,40
PD_DIABLO_0024.wav,13
PD_SOMBRA_0113.wav,22
PD_BARBAS_0111.wav,20
HC_ABLANDADA_0075.wav,13
PD_E2_0006.wav,17
HC_CARMEN_0076.wav,8
HC_SOMBRA_0083.wav,13
HC_I1_0120.wav,23
PD_PERRO_0025.wav,10
HC_PIDIO_0082.wav,15
HC_BARBAS_0075.wav,27
PD_PATATA_BLANDA_0042.wav,11
PD_A1_0077.wav,19
HC_ABLANDADA_0128.wav,16
HC_I2_0130.wav,5
HC_PIDIO_0074.wav,20
HC_TOMAS_0087.wav,7
PD_PATATA_BLANDA_0015.wav,9
PD_PATATA_BLANDA_0067.wav,9
HC_ESPONTANEA_0118.wav,62
HC_U2_0116.wav,18
PD_I2_0017.wav,17
HC_PERRO_0105.wav,8
HC_CARMEN_0145.wav,8
HC_A1_0112.wav,17
PD_ACAMPADA_0109.wav,9
PD_PETACA_BLANCA_0022.wav,13
HC_U1_0134.wav,22
HC_I2_0072.wav,19
HC_A2_0073.wav,16
PD_CARMEN_0079.wav,7
PD_I2_0020.wav,17
HC_U1_0116.wav,18
HC_PERRO_0145.wav,11
PD_I2_0024.wav,17
PD_PERRO_0033.wav,10
PD_PETACA_BLANCA_0009.wav,8
PD_CARMEN_0031.wav,7
HC_PAN_VINO_0132.wav,10
PD_PATAKA_0026.wav,48
HC_PAN_VINO_0076.wav,8
PD_TOMAS_0019.wav,6
PD_A2_0042.wav,22
PD_GANGA_0020.wav,3
HC_PIDIO_0083.wav,8
HC_GANGA_0145.wav,10
PD_CARMEN_0109.wav,6
PD_BARBAS_0070.wav,17
HC_ABLANDADA_0134.wav,15
HC_CARMEN_0130.wav,7
HC_PIDIO_0144.wav,13
PD_A3_0031.wav,16
PD_U1_0008.wav,19
PD_TOMAS_0109.wav,6
HC_GANGA_0036.wav,8
HC_SOMBRA_0120.wav,12
HC_TOMAS_0130.wav,4
PD_PAN_VINO_0058.wav,8
HC_PATAKA_0130.wav,91
PD_O3_0008.wav,22
HC_O1_0122.wav,29
PD_ABLANDADA_0077.wav,11
HC_BURRO_0051.wav,10
HC_I1_0061.wav,23
PD_PERRO_0113.wav,13
PD_E3_0007.wav,13
HC_ACAMPADA_0118.wav,12
HC_U1_0143.wav,31
HC_BARBAS_0130.wav,18
HC_BURRO_0133.wav,12
PD_PATAKA_0039.wav,41
HC_O1_0133.wav,40
PD_PERRO_0041.wav,12
PD_I2_0010.wav,21
PD_PATATA_BLANDA_0022.wav,11
PD_MANGA_0015.wav,6
PD_ABLANDADA_0041.wav,15
PD_I1_0026.wav,18
PD_E1_0113.wav,25
PD_PATAKA_0070.wav,38
HC_ABLANDADA_0064.wav,14
PD_PAN_VINO_0015.wav,12
PD_SOMBRA_0027.wav,12
PD_E1_0111.wav,16
HC_CARMEN_0143.wav,6
HC_ESPONTANEA_0061.wav,190
PD_PERRO_0044.wav,8
PD_E1_0022.wav,18
HC_CALLE_0137.wav,15
PD_O3_0021.wav,18
HC_PERRO_0072.wav,9
HC_I1_0049.wav,19
HC_I2_0120.wav,25
PD_O2_0011.wav,21
HC_PATATA_BLANDA_0134.wav,11
HC_E2_0082.wav,16
HC_I1_0054.wav,22
PD_O1_0009.wav,17
HC_GANGA_0063.wav,8
PD_E3_0004.wav,15
PD_BARBAS_0043.wav,17
PD_PATAKA_0010.wav,35
PD_GANGA_0008.wav,9
HC_U1_0054.wav,21
PD_CALLE_0012.wav,18
PD_PATAKA_0012.wav,18
HC_A2_0136.wav,30
HC_BARBAS_0060.wav,20
HC_U1_0080.wav,18
HC_I1_0055.wav,19
HC_CALLE_0034.wav,11
PD_A1_0044.wav,18
HC_U2_0138.wav,8
HC_ACAMPADA_0080.wav,7
PD_O1_0042.wav,24
HC_MANGA_0036.wav,6
PD_CARMEN_0028.wav,6
PD_PATATA_BLANDA_0032.wav,7
PD_O1_0043.wav,12
HC_ACAMPADA_0056.wav,9
HC_PATAKA_0064.wav,10
PD_A1_0030.wav,18
HC_GANGA_0075.wav,9
PD_I1_0041.wav,19
HC_U1_0085.wav,22
PD_A2_0011.wav,19
HC_PETACA_BLANCA_0034.wav,10
HC_O1_0049.wav,23
HC_PERRO_0064.wav,9
HC_PATAKA_0131.wav,36
PD_PIDIO_0016.wav,15
HC_PIDIO_0118.wav,15
HC_SOMBRA_0134.wav,15
PD_SOMBRA_0006.wav,16
HC_A2_0076.wav,16
HC_O2_0045.wav,18
HC_PERRO_0112.wav,12
HC_O1_0144.wav,17
HC_U1_0055.wav,19
PD_PATATA_BLANDA_0047.wav,8
HC_PETACA_BLANCA_0087.wav,13
PD_E2_0023.wav,17
HC_DIABLO_0112.wav,14
HC_CALLE_0112.wav,14
HC_PATAKA_0076.wav,67
HC_PIDIO_0048.wav,12
HC_CARMEN_0133.wav,6
PD_CARMEN_0024.wav,6
HC_BARBAS_0137.wav,24
HC_ACAMPADA_0062.wav,8
HC_CALLE_0073.wav,32
HC_DIABLO_0071.wav,8
PD_PATAKA_0042.wav,82
PD_A1_0039.wav,16
HC_PAN_VINO_0135.wav,9
HC_A2_0141.wav,10
HC_GANGA_0142.wav,10
HC_PIDIO_0071.wav,18
PD_I1_0012.wav,19
HC_O2_0141.wav,8
HC_O1_0118.wav,15
HC_ESPONTANEA_0036.wav,148
PD_I1_0109.wav,14
HC_ABLANDADA_0055.wav,9
PD_E1_0032.wav,17
PD_O1_0044.wav,21
HC_PIDIO_0060.wav,15
PD_O1_0067.wav,20
HC_PATATA_BLANDA_0122.wav,13
HC_ABLANDADA_0085.wav,16
HC_TOMAS_0139.wav,8
HC_SOMBRA_0071.wav,21
PD_U1_0028.wav,17
PD_O3_0026.wav,17
HC_O1_0075.wav,18
HC_O1_0120.wav,22
HC_PERRO_0061.wav,8
HC_PERRO_0141.wav,7
PD_GANGA_0035.wav,7
PD_PATAKA_0044.wav,75
PD_CARMEN_0029.wav,7
PD_PAN_VINO_0117.wav,5
PD_PATATA_BLANDA_0043.wav,7
HC_A1_0133.wav,34
PD_I1_0017.wav,18
PD_BURRO_0023.wav,14
HC_PATAKA_0136.wav,120
PD_TOMAS_0011.wav,5
PD_BURRO_0040.wav,10
HC_A2_0105.wav,19
HC_BURRO_0118.wav,13
HC_I2_0144.wav,11
PD_PATAKA_0109.wav,65
PD_PATATA_BLANDA_0113.wav,11
PD_E2_0039.wav,19
PD_ABLANDADA_0030.wav,11
HC_I1_0135.wav,11
HC_O2_0136.wav,24
HC_PIDIO_0034.wav,18
HC_A1_0134.wav,14
PD_E1_0109.wav,7
PD_BURRO_0022.wav,9
PD_PATAKA_0015.wav,40
HC_E1_0118.wav,17
PD_ABLANDADA_0066.wav,16
HC_PERRO_0053.wav,7
PD_PERRO_0011.wav,7
PD_PIDIO_0014.wav,13
PD_MANGA_0027.wav,5
HC_CARMEN_0087.wav,9
PD_U1_0058.wav,18
HC_I2_0141.wav,6
PD_PERRO_0111.wav,12
HC_SOMBRA_0138.wav,16
PD_PIDIO_0113.wav,21
PD_DIABLO_0031.wav,15
HC_A1_0142.wav,35
PD_I3_0010.wav,23
PD_A1_0067.wav,16
HC_A1_0063.wav,12
HC_O2_0063.wav,32
HC_A3_0034.wav,17
PD_BARBAS_0006.wav,17
PD_O2_0079.wav,16
PD_PETACA_BLANCA_0014.wav,9
PD_E1_0011.wav,18
HC_A1_0138.wav,19
HC_O2_0085.wav,19
PD_CARMEN_0030.wav,6
HC_O1_0145.wav,16
HC_A2_0134.wav,12
HC_ACAMPADA_0074.wav,10
PD_A1_0046.wav,19
PD_PETACA_BLANCA_0008.wav,11
PD_O3_0032.wav,18
HC_ESPONTANEA_0140.wav,394
HC_DIABLO_0064.wav,15
HC_TOMAS_0128.wav,5
HC_PATAKA_0082.wav,51
PD_PATATA_BLANDA_0109.wav,13
PD_I1_0043.wav,16
HC_U2_0130.wav,7
HC_TOMAS_0062.wav,6
HC_CARMEN_0112.wav,9
PD_A2_0047.wav,17
PD_A2_0004.wav,11
PD_PIDIO_0077.wav,12
PD_I2_0033.wav,18
HC_ACAMPADA_0051.wav,9
PD_TOMAS_0037.wav,7
HC_BARBAS_0080.wav,15
HC_PERRO_0130.wav,7
HC_DIABLO_0072.wav,18
PD_PIDIO_0029.wav,13
HC_BARBAS_0086.wav,24
HC_CARMEN_0142.wav,9
HC_TOMAS_0054.wav,6
PD_E3_0008.wav,20
HC_ACAMPADA_0131.wav,10
HC_ACAMPADA_0054.wav,7
PD_DIABLO_0040.wav,19
HC_U2_0122.wav,30
HC_ABLANDADA_0139.wav,13
HC_PATAKA_0062.wav,96
HC_BURRO_0141.wav,8
HC_DIABLO_0076.wav,15
HC_PERRO_0051.wav,9
HC_CARMEN_0036.wav,7
HC_O1_0083.wav,19
PD_CALLE_0017.wav,18
PD_ABLANDADA_0038.wav,16
PD_PATATA_BLANDA_0030.wav,8
PD_BARBAS_0077.wav,15
PD_SOMBRA_0013.wav,22
HC_A1_0048.wav,26
PD_PAN_VINO_0070.wav,7
PD_E2_0077.wav,20
HC_ACAMPADA_0082.wav,12
PD_U1_0113.wav,20
HC_BURRO_0082.wav,9
HC_SOMBRA_0062.wav,18
PD_U1_0109.wav,13
HC_ESPONTANEA_0071.wav,165
PD_ABLANDADA_0113.wav,11
HC_PETACA_BLANCA_0073.wav,12
PD_DIABLO_0066.wav,15
PD_ABLANDADA_0028.wav,8
PD_PATAKA_0117.wav,59
HC_PERRO_0054.wav,9
HC_ACAMPADA_0073.wav,11
PD_U1_0004.wav,17
HC_PETACA_BLANCA_0143.wav,9
HC_E1_0145.wav,15
HC_ESPONTANEA_0082.wav,89
PD_E1_0058.wav,17
HC_BURRO_0112.wav,6
HC_PATATA_BLANDA_0138.wav,10
PD_ACAMPADA_0035.wav,6
HC_U1_0122.wav,27
HC_ACAMPADA_0060.wav,9
HC_A1_0055.wav,16
PD_BURRO_0113.wav,10
HC_I2_0055.wav,22
PD_E1_0029.wav,18
HC_PERRO_0137.wav,9
PD_O3_0014.wav,20
PD_CARMEN_0019.wav,6
PD_BARBAS_0117.wav,19
PD_A2_0029.wav,14
HC_CARMEN_0049.wav,9
HC_TOMAS_0063.wav,6
PD_TOMAS_0035.wav,5
PD_PATAKA_0022.wav,78
PD_ABLANDADA_0017.wav,10
HC_CARMEN_0075.wav,10
HC_PATAKA_0118.wav,55
HC_A2_0072.wav,10
HC_I1_0144.wav,18
HC_CARMEN_0131.wav,11
PD_O3_0009.wav,10
HC_PETACA_BLANCA_0144.wav,10
HC_BURRO_0132.wav,12
HC_I2_0085.wav,18
PD_PETACA_BLANCA_0029.wav,10
HC_PETACA_BLANCA_0128.wav,13
PD_U2_0113.wav,24
PD_PATAKA_0018.wav,103
PD_PATATA_BLANDA_0008.wav,10
HC_CARMEN_0128.wav,10
PD_PETACA_BLANCA_0032.wav,9
PD_BARBAS_0115.wav,17
HC_CARMEN_0081.wav,7
PD_BARBAS_0007.wav,21
PD_PATATA_BLANDA_0004.wav,8
HC_PIDIO_0133.wav,15
PD_PATATA_BLANDA_0019.wav,9
PD_CARMEN_0047.wav,6
PD_PATATA_BLANDA_0070.wav,9
HC_CALLE_0054.wav,14
PD_SOMBRA_0070.wav,16
HC_GANGA_0087.wav,13
PD_PATAKA_0020.wav,51
HC_PETACA_BLANCA_0072.wav,13
PD_O2_0038.wav,22
HC_E2_0116.wav,18
PD_PERRO_0079.wav,10
HC_DIABLO_0081.wav,15
PD_BURRO_0006.wav,9
PD_ACAMPADA_0033.wav,7
PD_A3_0027.wav,17
HC_CARMEN_0082.wav,0
PD_A3_0008.wav,18
HC_PATATA_BLANDA_0051.wav,10
HC_TOMAS_0133.wav,7
HC_PETACA_BLANCA_0130.wav,10
HC_PIDIO_0073.wav,27
PD_GANGA_0016.wav,8
PD_ABLANDADA_0007.wav,11
PD_PATATA_BLANDA_0010.wav,10
PD_PERRO_0024.wav,9
HC_PATATA_BLANDA_0145.wav,14
PD_O3_0012.wav,22
PD_PETACA_BLANCA_0006.wav,8
HC_PIDIO_0063.wav,17
PD_BARBAS_0058.wav,7
HC_PATAKA_0036.wav,56
PD_BARBAS_0035.wav,17
HC_SOMBRA_0130.wav,13
HC_ABLANDADA_0052.wav,11
HC_I1_0076.wav,19
HC_PATATA_BLANDA_0130.wav,9
HC_A1_0135.wav,18
HC_PERRO_0036.wav,9
PD_U1_0010.wav,20
PD_O1_0032.wav,17
PD_CARMEN_0009.wav,6
PD_BARBAS_0078.wav,19
HC_E2_0052.wav,28
HC_PIDIO_0054.wav,15
HC_ABLANDADA_0080.wav,7
HC_MANGA_0116.wav,6
HC_PATAKA_0143.wav,101
HC_PERRO_0136.wav,9
PD_PAN_VINO_0009.wav,9
PD_MANGA_0019.wav,6
PD_DIABLO_0037.wav,24
PD_I3_0007.wav,16
HC_O1_0141.wav,17
HC_MANGA_0112.wav,5
PD_A2_0038.wav,20
HC_BARBAS_0133.wav,22
HC_CARMEN_0072.wav,9
PD_I2_0079.wav,16
HC_BARBAS_0142.wav,22
PD_CALLE_0010.wav,17
PD_MANGA_0009.wav,6
PD_I1_0025.wav,17
PD_O2_0028.wav,18
PD_BARBAS_0018.wav,22
PD_E2_0115.wav,13
HC_PIDIO_0045.wav,16
HC_DIABLO_0130.wav,17
HC_PETACA_BLANCA_0049.wav,11
PD_O1_0035.wav,24
PD_I1_0004.wav,16
HC_O2_0087.wav,18
HC_PIDIO_0056.wav,9
PD_PATAKA_0017.wav,62
HC_E2_0073.wav,20
PD_A3_0014.wav,17
HC_A1_0085.wav,17
PD_A3_0025.wav,16
HC_PIDIO_0051.wav,14
HC_I1_0082.wav,17
HC_ESPONTANEA_0112.wav,190
PD_PIDIO_0030.wav,13
HC_A1_0049.wav,20
PD_DIABLO_0111.wav,17
HC_SOMBRA_0087.wav,16
HC_PETACA_BLANCA_0140.wav,9
HC_A2_0082.wav,13
PD_PERRO_0035.wav,6
PD_E1_0007.wav,14
PD_U1_0032.wav,17
HC_U1_0071.wav,19
PD_A3_0006.wav,18
HC_E2_0143.wav,29
HC_I1_0128.wav,39
HC_BURRO_0034.wav,8
HC_E2_0051.wav,26
PD_MANGA_0044.wav,8
HC_U1_0138.wav,22
HC_PIDIO_0142.wav,15
PD_PIDIO_0058.wav,20
PD_PIDIO_0031.wav,15
HC_DIABLO_0075.wav,22
HC_O1_0061.wav,20
PD_E2_0041.wav,22
PD_I2_0007.wav,13
PD_U1_0025.wav,16
PD_I3_0016.wav,15
HC_MANGA_0063.wav,8
HC_CALLE_0063.wav,9
PD_BARBAS_0025.wav,22
PD_PIDIO_0010.wav,22
HC_ABLANDADA_0118.wav,14
HC_O1_0073.wav,21
PD_A2_0117.wav,13
HC_ABLANDADA_0048.wav,10
PD_TOMAS_0070.wav,7
HC_O2_0112.wav,27
PD_ACAMPADA_0029.wav,9
PD_CALLE_0066.wav,13
PD_TOMAS_0026.wav,5
HC_U1_0131.wav,16
PD_MANGA_0079.wav,7
PD_ACAMPADA_0013.wav,8
PD_BARBAS_0109.wav,18
PD_PAN_VINO_0047.wav,8
PD_A1_0066.wav,16
PD_A1_0113.wav,22
PD_BURRO_0041.wav,13
HC_E2_0064.wav,16
PD_E2_0109.wav,13
HC_A2_0087.wav,11
HC_PATAKA_0063.wav,25
PD_MANGA_0018.wav,8
PD_ESPONTANEA_0043.wav,73
HC_PERRO_0074.wav,11
PD_ACAMPADA_0028.wav,7
PD_CALLE_0013.wav,12
PD_TOMAS_0009.wav,6
HC_GANGA_0131.wav,9
HC_O1_0129.wav,26
PD_PATAKA_0006.wav,15
HC_PATATA_BLANDA_0141.wav,7
HC_MANGA_0120.wav,8
PD_BURRO_0019.wav,7
HC_PIDIO_0072.wav,22
PD_CALLE_0058.wav,16
HC_CALLE_0105.wav,13
PD_BARBAS_0004.wav,14
HC_SOMBRA_0076.wav,14
PD_I1_0029.wav,18
HC_ACAMPADA_0134.wav,11
PD_E3_0018.wav,18
HC_PERRO_0075.wav,10
HC_U2_0128.wav,35
PD_O1_0014.wav,20
PD_U1_0024.wav,17
PD_CARMEN_0044.wav,8
HC_MANGA_0071.wav,9
PD_O1_0111.wav,18
HC_U1_0052.wav,26
HC_O1_0072.wav,19
PD_ACAMPADA_0037.wav,9
HC_U1_0087.wav,19
HC_BURRO_0036.wav,9
PD_CALLE_0033.wav,13
PD_O3_0010.wav,19
HC_CARMEN_0140.wav,8
PD_BARBAS_0020.wav,15
HC_GANGA_0082.wav,11
HC_TOMAS_0065.wav,6
PD_PETACA_BLANCA_0031.wav,11
PD_BARBAS_0013.wav,21
HC_ACAMPADA_0081.wav,11
HC_A1_0075.wav,15
HC_BURRO_0137.wav,10
PD_CARMEN_0039.wav,6
PD_A1_0022.wav,14
PD_E3_0016.wav,11
HC_PERRO_0076.wav,9
HC_ESPONTANEA_0060.wav,239
PD_PERRO_0006.wav,9
HC_BARBAS_0112.wav,18
HC_PIDIO_0049.wav,16
PD_CALLE_0020.wav,10
PD_ABLANDADA_0040.wav,11
HC_O2_0073.wav,20
PD_U1_0047.wav,17
PD_U1_0016.wav,19
HC_DIABLO_0063.wav,16
HC_A1_0143.wav,21
HC_ESPONTANEA_0145.wav,392
HC_BARBAS_0056.wav,20
PD_BURRO_0047.wav,9
HC_ABLANDADA_0135.wav,12
HC_O1_0051.wav,28
HC_PAN_VINO_0137.wav,9
PD_GANGA_0014.wav,3
PD_ABLANDADA_0022.wav,24
PD_E1_0013.wav,17
HC_PETACA_BLANCA_0134.wav,10
PD_O1_0033.wav,18
PD_O1_0010.wav,19
HC_PATAKA_0072.wav,48
PD_GANGA_0029.wav,9
PD_TOMAS_0042.wav,7
PD_O2_0067.wav,22
HC_GANGA_0144.wav,12
HC_I1_0052.wav,28
HC_BARBAS_0076.wav,18
PD_E2_0031.wav,18
PD_I1_0046.wav,18
PD_BARBAS_0028.wav,17
PD_O3_0018.wav,19
HC_O1_0112.wav,21
HC_U1_0076.wav,19
PD_PATATA_BLANDA_0012.wav,11
HC_ESPONTANEA_0130.wav,328
HC_ABLANDADA_0116.wav,15
HC_O1_0138.wav,23
HC_BARBAS_0144.wav,19
PD_I2_0026.wav,19
PD_PATAKA_0066.wav,36
HC_GANGA_0054.wav,6
HC_DIABLO_0061.wav,14
HC_PIDIO_0053.wav,17
HC_PAN_VINO_0061.wav,7
HC_PETACA_BLANCA_0141.wav,6
HC_I2_0080.wav,19
PD_ABLANDADA_0058.wav,19
HC_A2_0075.wav,18
HC_U2_0118.wav,19
PD_SOMBRA_0111.wav,20
HC_PAN_VINO_0141.wav,8
HC_PAN_VINO_0136.wav,8
HC_PATATA_BLANDA_0131.wav,12
PD_PAN_VINO_0025.wav,8
HC_PATAKA_0121.wav,51
PD_CALLE_0079.wav,10
HC_ESPONTANEA_0064.wav,65
HC_SOMBRA_0036.wav,15
HC_CARMEN_0141.wav,6
HC_SOMBRA_0121.wav,17
PD_CALLE_0113.wav,20
PD_E1_0026.wav,17
PD_PIDIO_0115.wav,14
HC_CALLE_0045.wav,18
PD_I2_0035.wav,28
HC_O2_0083.wav,16
PD_O1_0004.wav,19
PD_CALLE_0024.wav,13
HC_E3_0034.wav,28
HC_DIABLO_0051.wav,15
HC_I1_0085.wav,20
PD_SOMBRA_0030.wav,13
HC_O2_0081.wav,19
PD_TOMAS_0030.wav,4
PD_PIDIO_0023.wav,16
HC_CALLE_0048.wav,12
HC_PATATA_BLANDA_0076.wav,11
PD_I2_0029.wav,19
PD_U1_0039.wav,24
HC_ACAMPADA_0045.wav,9
PD_ABLANDADA_0117.wav,10
PD_CALLE_0007.wav,11
PD_I2_0013.wav,18
HC_PATATA_BLANDA_0135.wav,11
PD_I2_0043.wav,24
PD_CALLE_0004.wav,12
PD_DIABLO_0041.wav,23
PD_A3_0015.wav,21
HC_U1_0051.wav,29
PD_A2_0039.wav,16
HC_TOMAS_0137.wav,6
PD_A3_0020.wav,19
HC_E2_0138.wav,10
PD_I1_0040.wav,19
PD_GANGA_0043.wav,5
PD_DIABLO_0035.wav,12
HC_ACAMPADA_0036.wav,10
HC_ESPONTANEA_0137.wav,388
HC_ESPONTANEA_0135.wav,389
PD_PETACA_BLANCA_0044.wav,11
PD_PATAKA_0023.wav,55
PD_ACAMPADA_0031.wav,8
PD_O2_0025.wav,17
PD_DIABLO_0012.wav,16
HC_PAN_VINO_0122.wav,6
PD_DIABLO_0043.wav,13
HC_BURRO_0083.wav,7
HC_PATATA_BLANDA_0112.wav,6
PD_PERRO_0018.wav,10
HC_DIABLO_0128.wav,22
HC_TOMAS_0142.wav,7
HC_U1_0056.wav,19
PD_PATATA_BLANDA_0007.wav,12
HC_E3_0131.wav,18
PD_PETACA_BLANCA_0038.wav,10
HC_PIDIO_0143.wav,15
HC_O2_0144.wav,8
HC_TOMAS_0083.wav,6
HC_E1_0142.wav,32
PD_BURRO_0111.wav,10
